,0
209,0.012122501824115823
210,0.012106412486746421
211,0.012106033946991522
212,0.012125118804888846
213,0.012194512044580639
214,0.012175534701810469
215,0.012131028811483108
216,0.012122409926992104
217,0.012104537162929392
218,0.012111012688820276
219,0.01211117224551572
220,0.0121110998450522
221,0.012102123004957692
222,0.012131693246189023
223,0.012106594281299725
224,0.012131556719195658
225,0.012082309900880637
226,0.012082411591657297
227,0.012122391011310974
228,0.012095264971232615
229,0.012054604188142033
230,0.012056541622493996
231,0.01205782383045313
232,0.012057822767156357
233,0.012054342417822423
234,0.011922434757388247
235,0.011879653123664742
236,0.011949123649176276
237,0.011949144022663855
238,0.012018651299051804
239,0.012018655139842927
240,0.011877375583209915
241,0.011868827196524217
242,0.011877244267642884
243,0.011867218331073476
244,0.01186703025361041
245,0.011868267305610986
246,0.011899022928448598
247,0.011901477077043612
248,0.011901445772447113
249,0.011876600013980209
250,0.011970071877694674
251,0.011783343589279793
252,0.011785901743299484
253,0.011993219400854556
254,0.011993293834847922
255,0.011876834767567417
256,0.011913160143981055
257,0.011989801230308097
258,0.011879519036514387
259,0.011893749596279582
260,0.011893784610435627
261,0.011879519986031073
262,0.01187954806802453
263,0.011854031315182426
264,0.011825024560703423
265,0.011824790380006774
266,0.01186734386902492
267,0.011867308488623655
268,0.011889306939838239
269,0.011889263069171655
270,0.01186285329262694
271,0.011846382688797095
272,0.011846410940445846
273,0.011850914539613289
274,0.011852957312156343
275,0.011872758552557552
276,0.011886237006002782
277,0.011863810303534044
278,0.01191032431737722
279,0.011910341272768965
280,0.011906305058395435
281,0.01190647824274752
282,0.011905256125888332
283,0.011890912705527992
284,0.011907087421739774
285,0.011891058612577544
286,0.011881822681081785
287,0.011881843326218283
288,0.011894412696510408
289,0.011894371075299042
290,0.011865136001202118
291,0.011871737887868373
292,0.011805428588170422
293,0.011805388978242501
294,0.01183717552365483
295,0.011837168731492107
296,0.011795248493405111
297,0.011795219200875364
298,0.011832790034804053
299,0.011794914814594385
300,0.011827400792439479
301,0.01179762096462544
302,0.01187270200835802
303,0.011837116424255485
304,0.011847784776411723
305,0.011847755018089847
306,0.011879220017476159
307,0.011898326217559183
308,0.011872452436430462
309,0.011810731890435324
310,0.011864559657325165
311,0.011884383403457974
312,0.011905599358465647
313,0.011905604645371591
314,0.011864582296162747
315,0.011830727885733106
316,0.011842138285234276
317,0.011876730509914177
318,0.011841021206554494
319,0.011991798789909981
320,0.012023071998849052
321,0.011945545260356788
322,0.011805292087049274
323,0.011931921489910582
324,0.011981712083580662
325,0.0120233721350921
326,0.011901428913694459
327,0.011800979654160468
328,0.011791893423521745
329,0.01192521477567302
330,0.01194681794723814
331,0.012006959180733022
332,0.011957956164822484
333,0.012006578353044514
334,0.011933809795227748
335,0.011965729578159282
336,0.011965771830407193
337,0.01196039143656974
338,0.011965262284362075
339,0.011965249215285368
340,0.011962201628288193
341,0.011852830774842728
342,0.011844767441491766
343,0.011823948247558193
344,0.011823905119289187
345,0.011768579925947828
346,0.011800355435328883
347,0.01176856061219054
348,0.011865888122586567
349,0.011935468801626202
350,0.011935496036430925
351,0.011882203928953774
352,0.011895371004867213
353,0.011887683285004728
354,0.011907065043467622
355,0.0118876424525906
356,0.011752130347513576
357,0.011867092458490207
358,0.011867103391441463
359,0.011807716505052359
360,0.011833248817217704
361,0.011859918752961631
362,0.01183441390517929
363,0.011846381798436048
364,0.011855476535027692
365,0.011845799471878558
366,0.011784717805430231
367,0.011785636242613303
368,0.011801453956844761
369,0.011801257346991348
370,0.011879751480687078
371,0.01195131399076264
372,0.011943623620589964
373,0.011942601739645871
374,0.011942655569499472
375,0.011942658178862711
376,0.011943716487657357
377,0.011943485938665788
378,0.011950413818020802
379,0.011950436187503789
380,0.01192531562711269
381,0.011902604289492863
382,0.01190270379029104
383,0.011905320130770307
384,0.011905312561606837
385,0.01192913425418304
386,0.011927740527001773
387,0.0119259588165426
388,0.01192676346068321
389,0.01192678871985014
390,0.011914067511573858
391,0.011925917223335058
392,0.011913490026637495
393,0.011956853759771008
394,0.011956765378727004
395,0.011883951696042677
396,0.01193988701900873
397,0.011883813148907784
398,0.011836483484238441
399,0.01190165353728249
400,0.011821751788702737
401,0.011901678526260919
402,0.011822282566331166
403,0.0119276021058573
404,0.011928648675261217
405,0.011928645999245988
406,0.011928645999245988
407,0.011928649480566555
408,0.011928703891208989
409,0.011928648555426207
410,0.011929947627304762
411,0.011930003382786996
412,0.012037331774469423
413,0.01201611702856369
414,0.01204428971357408
415,0.012013267346735435
416,0.012026638006330623
417,0.01202647642737396
418,0.012018500720554187
419,0.012018489840247046
420,0.01195151706778674
421,0.011989325227308452
422,0.01191544230037437
423,0.011915433082764533
424,0.011880997859365203
425,0.011865395078227271
426,0.011951347519705238
427,0.011951411695430904
428,0.011963904985412933
429,0.011938285712424782
430,0.01185146397383087
431,0.011916816293819856
432,0.011926205504137814
433,0.011922316032520832
434,0.011922324411820253
435,0.011916790291636963
436,0.01193443097074884
437,0.011934477908009182
438,0.011876683201603346
439,0.011999771288043429
440,0.012015317504983757
441,0.01201521629115986
442,0.011823534773823896
443,0.012000178591638206
444,0.011932287585807768
445,0.011996520185253363
446,0.012004767776845516
447,0.01200477148213118
448,0.011932296813702807
449,0.012013766167505407
450,0.012013725045526004
451,0.012063307270520008
452,0.011920978494306948
453,0.011959644376696773
454,0.01195974807756418
455,0.011976879835530491
456,0.011944319219690771
457,0.011943073718999556
458,0.012076182192886331
459,0.012087252235115899
460,0.012076853925266558
461,0.01219475484050338
462,0.012194765282008411
463,0.012199641870746774
464,0.01219967972432518
465,0.012029290039214395
466,0.011985612080096393
467,0.01200141057091995
468,0.011997969814791452
469,0.011998026558328979
470,0.01200918146810595
471,0.011959490998868172
472,0.01197742064853382
473,0.011959524652311992
474,0.011964617752530118
475,0.012015223226182313
476,0.011965004013576249
477,0.012195170420354201
478,0.012195166786813177
479,0.011921401931035788
480,0.011980096894007468
481,0.011974175578984399
482,0.011974087552521577
483,0.011975338274878431
484,0.011977978358583479
485,0.01197542900765195
486,0.011900568302629927
487,0.011949056072678122
488,0.011798446832279841
489,0.01178326725841709
490,0.011799869571375663
491,0.011795052850938981
492,0.011786650720515515
493,0.011794380898987135
494,0.011859365596085912
495,0.011803646938167617
496,0.011800767894148351
497,0.011859457609600974
498,0.011868931196250813
499,0.011803695158153426
500,0.01178595570149746
501,0.011746562900142707
502,0.011827600477985926
503,0.011803381883587274
504,0.011803695061268075
505,0.011760974842687868
506,0.01184116086718599
507,0.011841042664555747
508,0.01178692119832082
509,0.011784922067492792
510,0.01177868874785892
511,0.01175478954971192
512,0.011754759663165653
513,0.011780068044531865
514,0.01178011695032141
515,0.011842142594605207
516,0.011842168375831519
517,0.011769217262853647
518,0.011769243855167085
519,0.011713301788604606
520,0.011772053259732178
521,0.01171325827572645
522,0.011790114400245352
523,0.011790260661609559
524,0.011854318374066596
525,0.011847361090463072
526,0.011845614644104045
527,0.011845620452074736
528,0.011854442843225033
529,0.01156890397766321
530,0.011778048696716212
531,0.011778020240224769
532,0.01175211827631393
533,0.011776314084872265
534,0.011848642159868823
535,0.011750995960330949
536,0.011758197497455231
537,0.011758385453825479
538,0.011755346206885942
539,0.011755135437776322
540,0.011774246485376672
541,0.01175523520003265
542,0.011774211992637269
543,0.01157449304228381
544,0.011756003227223323
545,0.011772048443940687
546,0.011772077688743004
547,0.011513020815117332
548,0.01151033908512102
549,0.01179147811393685
550,0.011791504653668431
551,0.011592603037367404
552,0.011588447672576038
553,0.01174568658606932
554,0.011745662551399043
555,0.011752291340506092
556,0.011663726564991225
557,0.01164911107257357
558,0.01163811903289767
559,0.011671642356799935
560,0.011637528937218847
561,0.011776452470829184
562,0.011606718458045277
563,0.011685332176907821
564,0.011605856495968856
565,0.011730239615126412
566,0.011730216496575914
567,0.011705333824842911
568,0.011743273649279634
569,0.011773786302294392
570,0.011753356016097796
571,0.011753502558313148
572,0.01177176955260165
573,0.011771777673022458
574,0.01186094469358876
575,0.011818569165088626
576,0.011843256460044952
577,0.011846497708597765
578,0.011846902987781729
579,0.011817696557507548
580,0.011848643776011608
581,0.011512424057320897
582,0.011512466394499772
583,0.01155269736148672
584,0.011516733461479377
585,0.011885451643130892
586,0.01163784052987165
587,0.011637866630514656
588,0.011723932999874684
589,0.011684051651083334
590,0.011651082506410598
591,0.01170047262375645
592,0.011725873843040635
593,0.011725877295884446
594,0.011651062569478598
595,0.011653706819537745
596,0.011840261350593618
597,0.011839328672712783
598,0.0116577407824163
599,0.011747338986877312
600,0.011770146380578248
601,0.011778360963832293
602,0.011615857270535023
603,0.011615889569028605
604,0.011668100223686773
605,0.01166812100290096
606,0.012004488607128367
607,0.012004387754649895
608,0.011934291386082192
609,0.01197609577545437
610,0.01199287528668977
611,0.011992879068680897
612,0.011940833494665385
613,0.011934236056414785
614,0.011988326885599197
615,0.011918658475822663
616,0.011963980086782584
617,0.011963975900610576
618,0.01198696647451402
619,0.011986968312770251
620,0.011983210007303152
621,0.012000239716462044
622,0.011999654815986157
623,0.012000403312606104
624,0.011982207438161988
625,0.011947063602205717
626,0.011947119805420844
627,0.011934514009767522
628,0.011934530566141391
629,0.011995661911023994
630,0.011995618858690129
631,0.011834106005134884
632,0.01184760473098596
633,0.011847650359316146
634,0.011813571623928223
635,0.011860340035108743
636,0.01186035572350727
637,0.011868283792620485
638,0.011868289707870896
639,0.011807491318905922
640,0.011799405301231244
641,0.011789546572631742
642,0.01179539555258804
643,0.011795371951719194
644,0.01184098483248411
645,0.011961628691722646
646,0.011810179849016837
647,0.011878116845189449
648,0.01187812111135492
649,0.011809901235847672
650,0.011803132065473782
651,0.01183405814834677
652,0.011778287631801219
653,0.011785070193661894
654,0.011856205766635167
655,0.011843785559257495
656,0.011856152011412179
657,0.011826349707188672
658,0.011853886329843938
659,0.011832576819508315
660,0.011853909412805683
661,0.011916592454843746
662,0.011812737480017073
663,0.011792530460462303
664,0.011799011643185016
665,0.0117925535932677
666,0.011792553369167178
667,0.011792553369167178
668,0.011792553618594227
669,0.011792712761784806
670,0.011792442543936337
671,0.01189471119563229
672,0.011897036368020043
673,0.011896532326089379
674,0.011897024355480623
675,0.011885729540662795
676,0.01187962917459841
677,0.011848041653439676
678,0.011815202940012957
679,0.011911975399638113
680,0.011892397117045757
681,0.011913662062043903
682,0.011917833075381594
683,0.011895636148578708
684,0.011895753854603102
685,0.011857136856507001
686,0.01182116817600934
687,0.01189298921951097
688,0.011893014376765888
689,0.011889106465582161
690,0.011873727330802991
691,0.011873601798342931
692,0.011877920037567779
693,0.011875910886916722
694,0.011884242305027288
695,0.01189167140377636
696,0.011894946959343504
697,0.011903265259249821
698,0.011894938278412506
699,0.011637978909858392
700,0.011540790367929345
701,0.011711437785376668
702,0.011700675346071112
703,0.011719685373453562
704,0.011908636601113166
705,0.01188417568252751
706,0.011884203331928639
707,0.011704018537376633
708,0.011897417532029778
709,0.011888141940104537
710,0.011897411248201463
711,0.011704506742572911
712,0.011704496945588824
713,0.011694075194828651
714,0.011831004990635339
715,0.011874406291387274
716,0.011926292196813057
717,0.011926168267191999
718,0.011831009187112116
719,0.011886263485475392
720,0.011886264139934882
721,0.011886217170883031
722,0.011927491645805146
723,0.011761640990495946
724,0.011761599111800497
725,0.011820498700399163
726,0.011688220264310297
727,0.01153694979216083
728,0.011543207230212807
729,0.011921703765905263
730,0.011500447748846123
731,0.01150044642920495
732,0.012204442990069689
733,0.01220444441181598
734,0.01215426760915017
735,0.012154373850200647
736,0.012195874366568469
737,0.012182949358424835
738,0.012196163781803205
739,0.012168017744587162
740,0.01216802049766965
741,0.012342511119345116
742,0.012233926429670581
743,0.012233945691295899
744,0.012333093564998142
745,0.012151430873976054
746,0.0121535265394547
747,0.012153657959001408
748,0.012203957972584743
749,0.012222815947535876
750,0.012164811820626745
751,0.01224940144522295
752,0.012249405918831946
753,0.012219197561313887
754,0.012152476493474174
755,0.012154374875556278
756,0.012154506944855977
757,0.012150898205690748
758,0.012331748571843614
759,0.0123318276512964
760,0.01235595323269318
761,0.012336038920188397
762,0.01233614547075157
763,0.012081876261815616
764,0.012138279734142159
765,0.012166207283925866
766,0.012172936547596786
767,0.01221394626084157
768,0.01219888834452997
769,0.012205735531409554
770,0.012205737605653324
771,0.012213957470550629
772,0.012182202900816664
773,0.012169268722396187
774,0.012183589826131975
775,0.01218363993157947
776,0.012307822347250032
777,0.012274059222594405
778,0.012273937347091436
779,0.012281294337557489
780,0.012281431579655262
781,0.012222583188813045
782,0.012222722741295801
783,0.012201723702627745
784,0.012201451211863541
785,0.012208573910903867
786,0.012208574086738453
787,0.012201681817808507
788,0.01218206245943839
789,0.012180973232257702
790,0.01217795876303959
791,0.012166851146922918
792,0.0121667649483472
793,0.012155158378124958
794,0.012191198229755432
795,0.01220062440101893
796,0.012200077771707904
797,0.012179895802377482
798,0.012199291654969906
799,0.012200490150987795
800,0.012200624341481916
801,0.012147949081088386
802,0.012147483711482073
803,0.012147417609132188
804,0.012149062162953273
805,0.012205679139516586
806,0.012205751872470801
807,0.012146710375747317
808,0.012150259241881645
809,0.012150378507447733
810,0.012161069175723403
811,0.012188983461726172
812,0.012127115400804354
813,0.012186474309961502
814,0.012138608259985343
815,0.012161648758233936
816,0.012161849058249088
817,0.012190639942540979
818,0.012190745915776324
819,0.012202655192322592
820,0.012202607609394966
821,0.012195584338948684
822,0.012195607406574403
823,0.012131559243084086
824,0.012322063931555277
825,0.012321941619801295
826,0.012324550761509658
827,0.012279668907528959
828,0.012258829732284848
829,0.01225882950230154
830,0.012324515722184468
831,0.012333935267693098
832,0.012281575912145858
833,0.012281593690295712
834,0.012309130879158607
835,0.012315773860688954
836,0.012327152427709154
837,0.012315840900959168
838,0.012309419994084289
839,0.012339262680340428
840,0.012309402803076793
841,0.012340640869669598
842,0.011883754545934256
843,0.01185373432990763
844,0.01138072000500574
845,0.011883768713488412
846,0.011886535581002345
847,0.012066019970004623
848,0.012106221425387522
849,0.01208996858476584
850,0.012107992032418264
851,0.012152623267589225
852,0.012090302199640343
853,0.012066023261262342
854,0.012093323468384156
855,0.01181621312881474
856,0.011813931208446026
857,0.011821652332366652
858,0.011821651533102688
859,0.011821652367581377
860,0.011821652324096878
861,0.011510785745971407
862,0.011533980616741223
863,0.011562839697986138
864,0.011562841331597998
865,0.011521667053733434
866,0.01151077275231898
867,0.011950919135936017
868,0.011600346465201156
869,0.011655066201259497
870,0.011951123647227157
871,0.011950921134274905
872,0.01200666574899136
873,0.011963687992428028
874,0.011940724336852327
875,0.012006256941078468
876,0.012006665669971764
877,0.011923360323788617
878,0.01198155333629829
879,0.011947111537527083
880,0.011740180889271605
881,0.011764803442925405
882,0.011940055737362005
883,0.011982339361379072
884,0.01192748463271962
885,0.01193166495868233
886,0.011939754464809155
887,0.01194154859810576
888,0.01189317513087559
889,0.011926250168161947
890,0.01145527015057564
891,0.011893192503590331
892,0.011894046045607813
893,0.011427257790143069
894,0.011490980681823781
895,0.011488985149970614
896,0.011427257817347327
897,0.011427257822088763
898,0.011843226159089311
899,0.011804241482296772
900,0.011834692060725467
901,0.011850610209447495
902,0.011854064971044987
903,0.01183705028952232
904,0.011770923357065383
905,0.011479363902196482
906,0.011855394539287273
907,0.011854064804044613
908,0.0121176077891101
909,0.012117167370069773
910,0.011855035518312006
911,0.0118860146593416
912,0.011855024641797404
913,0.01178534289909997
914,0.011765008846197435
915,0.011765008846197435
916,0.011788770320408143
917,0.011771614070362367
918,0.011785340864222461
919,0.011767155557756896
920,0.011785959662262861
921,0.01178534287982244
922,0.01188470353440152
923,0.011884699528793077
924,0.011885195433998514
925,0.01188470346881036
926,0.011988917172165329
927,0.01205065069030983
928,0.011541532346852457
929,0.01154639279661219
930,0.011534538705390025
931,0.01151549188436119
932,0.01198892344057952
933,0.011989958469470987
934,0.011802243474048733
935,0.01178443016857847
936,0.011778044241017655
937,0.01177804438174433
938,0.011774182607522379
939,0.011774182607522379
940,0.011782890627343136
941,0.011807265089757137
942,0.011802243471655625
943,0.011500712859399399
944,0.01150072425661175
945,0.011999404863194278
946,0.01198252855469939
947,0.011999225899913087
948,0.011999409325023578
949,0.01189142503000687
950,0.011892649609319777
951,0.011977370184596362
952,0.01188748216986126
953,0.011714614972632965
954,0.011714613846486385
955,0.011887480570295098
956,0.011887480570295098
957,0.011887482119894079
958,0.011978829296739765
959,0.01197737008974422
960,0.012128554045514262
961,0.012140832515534364
962,0.012127903171400198
963,0.012128554025550672
964,0.011906567820919804
965,0.011904820918085895
966,0.01188361459309096
967,0.011844146800616467
968,0.011884445094875067
969,0.011905020502097559
970,0.011846768029522278
971,0.011827835327557849
972,0.011827834742513052
973,0.011933225135725919
974,0.01190567127464309
975,0.011841631514505244
976,0.011898282912310043
977,0.011960619424460812
978,0.01196177032665309
979,0.011960434191306667
980,0.01191275539095467
981,0.011960686630852802
982,0.011842717914179445
983,0.011838975435067147
984,0.011788275118125942
985,0.011739526318501656
986,0.011739524007280452
987,0.011876059183648039
988,0.011841465297017045
989,0.012269279041255476
990,0.012188811167216915
991,0.012153076426249106
992,0.012129387782318342
993,0.012129386998303971
994,0.012147257679514984
995,0.012147257679514984
996,0.012193482541457764
997,0.012251010708575183
998,0.012189552265197827
999,0.011840861102788943
1000,0.011837195105093143
1001,0.011846153078463668
1002,0.011858562676733384
1003,0.01185856647939506
1004,0.011846149671220683
1005,0.011846149671220683
1006,0.011846152578339143
1007,0.011805449344129157
1008,0.011879469210691988
1009,0.011857285512600178
1010,0.011837234567821717
1011,0.011542161166442457
1012,0.011526249072703795
1013,0.01150699533136983
1014,0.011542305008967364
1015,0.011542161156372752
1016,0.011455689614789369
1017,0.011456743987352016
1018,0.011461044779309718
1019,0.011455689612492772
1020,0.011833471158309844
1021,0.011803767079658266
1022,0.011807071359772988
1023,0.011810878585224085
1024,0.011833471028990693
1025,0.011848793159087576
1026,0.011833471032378865
1027,0.01217829923128023
1028,0.01218605365403079
1029,0.0121529578029497
1030,0.012182322729234108
1031,0.012178299161348403
1032,0.011814924956066866
1033,0.011828922471429179
1034,0.011814803442039156
1035,0.011814924931020234
1036,0.0116087498552738
1037,0.011581984098094588
1038,0.011571734632684546
1039,0.01157374938626546
1040,0.011573749612344034
1041,0.011608749765375466
1042,0.011608749759659058
1043,0.011968668116252808
1044,0.011938227332771955
1045,0.01189856168986976
1046,0.011973295197138587
1047,0.0119326286496457
1048,0.011421843324190798
1049,0.011419907301172705
1050,0.011425638290002758
1051,0.01142184333659457
1052,0.011946761029045724
1053,0.011594307972597051
1054,0.011946792707715353
1055,0.011930571541567448
1056,0.011541691090421552
1057,0.011931070830627997
1058,0.011754790111536718
1059,0.011757966760321138
1060,0.011755876890807381
1061,0.011754790070095583
1062,0.011916068980871837
1063,0.011916063663144882
1064,0.011916069241486651
1065,0.011951611592710978
1066,0.01194195905238053
1067,0.01194195905238053
1068,0.011950487010225982
1069,0.011715601380035088
1070,0.0111462227605613
1071,0.011951817969340328
1072,0.011951611592099924
1073,0.011675195116356328
1074,0.011677623827715533
1075,0.011891612706895356
1076,0.011892310858081033
1077,0.011890280633115187
1078,0.011891612738208988
1079,0.0117827526225474
1080,0.011788775170150765
1081,0.011767059376844568
1082,0.011780467575060407
1083,0.011782752479248475
1084,0.011566429078253612
1085,0.011566429112661921
1086,0.011733888840874073
1087,0.011684898272269694
1088,0.011684898272269694
1089,0.011736549014664303
1090,0.011680485338801722
1091,0.011680485338801722
1092,0.011729308741136202
1093,0.011734897496955925
1094,0.011733888776812583
1095,0.011972654659389055
1096,0.011974386657755395
1097,0.01197058412349034
1098,0.011972654613001208
1099,0.011796761589063728
1100,0.01179637693876821
1101,0.011686046802489747
1102,0.011700960646599298
1103,0.011793552439026385
1104,0.011796992322002103
1105,0.011788115184287004
1106,0.011790054735717988
1107,0.011892953621949434
1108,0.01187477063021143
1109,0.011884629572264797
1110,0.01188650258874439
1111,0.011865377255835662
1112,0.011893254790050448
1113,0.011892953616729502
1114,0.011947202531682246
1115,0.01199969290210254
1116,0.01198078122045432
1117,0.011947202460285748
1118,0.011950274810430152
1119,0.011999155921905168
1120,0.012100786617492443
1121,0.012101979604197713
1122,0.011957289555266343
1123,0.011957562765846275
1124,0.011744534130535934
1125,0.011744520604848478
1126,0.011711220230407103
1127,0.01174462759956265
1128,0.011744534051464195
1129,0.011739519378604296
1130,0.011611891128075771
1131,0.011701780140546885
1132,0.011737239825316943
1133,0.011739663469232907
1134,0.011739519317648987
1135,0.011973715401848281
1136,0.011974546502505989
1137,0.011546071480935496
1138,0.011547954308118748
1139,0.011894874413819813
1140,0.011894875328456246
1141,0.011897468867004603
1142,0.011894873779727392
1143,0.011894642489953668
1144,0.011894874215821694
1145,0.012083574572395357
1146,0.012091349862299925
1147,0.012131188567706574
1148,0.012134134741098921
1149,0.01214886451258391
1150,0.012162631322932821
1151,0.012148764371716407
1152,0.01214886446779859
1153,0.012196797981729533
1154,0.012144225071814322
1155,0.012122998156522525
1156,0.011756395734623433
1157,0.011916161778858155
1158,0.01191746368875276
1159,0.012144779987308734
1160,0.012144225032138734
1161,0.011506009500202823
1162,0.011508016039027758
1163,0.011293657552279873
1164,0.011506009457326818
1165,0.01150600945263739
1166,0.011838251086290368
1167,0.011741490807893017
1168,0.011725917486622923
1169,0.011844318629334414
1170,0.011838250959720378
1171,0.01202516607957887
1172,0.01202248469118084
1173,0.011501800681576413
1174,0.011503021437030886
1175,0.011539114315120556
1176,0.011588592468304565
1177,0.011569562893114104
1178,0.011569667400217877
1179,0.01150222653091805
1180,0.011501800620474015
1181,0.011508273455075007
1182,0.011496544108256066
1183,0.011499706160611724
1184,0.011497267138321658
1185,0.011497267375551401
1186,0.011549221044674398
1187,0.011508273360313376
1188,0.011508273372723542
1189,0.01178635349780554
1190,0.011787257380727844
1191,0.012344973212531009
1192,0.012520094482086375
1193,0.012319769381098739
1194,0.01234503553021723
1195,0.012344973242301977
1196,0.011444094130802608
1197,0.011445586632776134
1198,0.011834718532203794
1199,0.011775000152443746
1200,0.011767100023132818
1201,0.011767099985032711
1202,0.011835852807254707
1203,0.011834718487913752
1204,0.011807338746334965
1205,0.011846620480952507
1206,0.011806710741986448
1207,0.011807338785312118
1208,0.011923235012452557
1209,0.011929258407333498
1210,0.011948523978106897
1211,0.011946234872690493
1212,0.011927235397542549
1213,0.011924834109011516
1214,0.011929471138737137
1215,0.011923235044734701
1216,0.012240098417794594
1217,0.012239911707361767
1218,0.012365916755350393
1219,0.01236594612689126
1220,0.012339593126974939
1221,0.012339452869425139
1222,0.012368622851365986
1223,0.012328919134900123
1224,0.012328683772670358
1225,0.01234512292083599
1226,0.01241269736632454
1227,0.01237833147713328
1228,0.012285071593790654
1229,0.012319186054903281
1230,0.012384168280316087
1231,0.01231916450899662
1232,0.012353469018190207
1233,0.01224321401467028
1234,0.012242990788556151
1235,0.012267995105378618
1236,0.012341983095054522
1237,0.012248756454835046
1238,0.012237028651574205
1239,0.012236344716978497
1240,0.012230219402286724
1241,0.01223838793005
1242,0.01223839140895949
1243,0.012236853933052965
1244,0.012399821293546515
1245,0.012303188902537085
1246,0.012065866970081083
1247,0.012053984498302082
1248,0.012053937420961492
