NodeName,Magnitude
span_59746,0.002217266422256791
span_59750,0.0021085501721253264
span_59750,0.0021085501721253273
span_76215,0.002085021640141937
span_76215,0.002085021640141937
span_76213,0.0036698351022934504
span_76213,0.0036698351022934504
span_76214,0.0036698351022934504
span_76214,0.0036698351022934504
span_76217,0.003711675099450007
span_76217,0.0037116750994500057
span_76218,0.0037116750994500066
span_76218,0.003711675099450006
span_76223,0.0020594462291762612
span_76223,0.0020594462291762612
span_76221,0.002059446229176261
span_76221,0.0020594462291762612
e70c_d1_12,0.003953754848959413
e70c_d1_12,0.003953754848959415
e70c_d1_13,0.003985005499939866
e70c_d1_13,0.003985005499939866
e70c_d1_14,0.004045803051639235
e70c_d1_14,0.004045803051639235
e70_d1_81b,0.002180770879385528
e70_d1_81b,0.0021807708793855278
span_102684,0.004057898097865787
span_102684,0.004057898097865775
span_102685,0.004057898097865787
span_102685,0.004057898097865775
e70_d1_122_d1_v3a,0.002110773355784248
e70_d1_122_d1_v3a,0.002110773355784248
span_215487,0.007625134697004846
span_215487,0.007625134697004846
span_76204,0.0021440083889237294
span_76204,0.0021440083889237285
span_215488,0.006245700565925399
span_215488,0.0062457005659253915
span_76208,0.0018259443720595296
span_76208,0.0018259443720595296
span_76209,0.0018259443720595298
span_76209,0.0018259443720595298
e70_d1_81a,0.0021070035560913454
e70_d1_81a,0.002107003556091345
span_215489,0.010618018174138308
span_215489,0.010618018174138303
e70b_d1_7,0.0018733164462184256
e70b_d1_7,0.0018733164462184256
span_76211,0.0036698351022934504
span_76211,0.0036698351022934504
span_76212,0.0036698351022934513
span_76212,0.0036698351022934504
span_76210,0.0018259443720595302
span_76210,0.0018259443720595302
e72b_d1_4a,0.004528516591907506
e72b_d1_4a,0.0045285165919075054
span_126623,0.00904142284674939
span_126623,0.00904142284674939
span_226152,0.0024836328481034004
span_226152,0.0024836328481034004
span_215499,0.009744655792840465
span_215499,0.009744655792840465
e76_d1_156m,0.008031953657861546
e76_d1_156m,0.008031953657861544
span_215490,0.0097113894272465
span_215490,0.009711389427246501
e76_d1_156h,0.008225192066003037
e76_d1_156h,0.008225192066003037
e76_d1_156f,0.008432297533878622
e76_d1_156f,0.008432297533878622
span_76200,0.002118112205574138
span_76200,0.00211811220557414
e76_d1_156e,0.007854193543440944
e76_d1_156e,0.007854193543440944
e72b_d1_5b,0.004358275940927311
e72b_d1_5b,0.004358275940927313
span_226141,0.006433210841928479
span_226141,0.006433210841928503
e72b_d1_5e,0.004313286950299514
e72b_d1_5e,0.004313286950299515
e72b_d1_5g,0.0045984716186072225
e72b_d1_5g,0.0045984716186072225
e72b_d1_5h,0.0044349394626121905
e72b_d1_5h,0.0044349394626121905
e72b_d1_5i,0.004707372051393246
e72b_d1_5i,0.004707372051393247
span_114631,0.003402295642558589
span_114631,0.0034022956425585884
span_214172,0.00468210358253339
span_214172,0.0046821035825333895
span_226145,0.002483632848103401
span_226145,0.0024836328481034004
e70c_d1_22,0.004008002065436729
e70c_d1_22,0.004008002065436729
span_76259,0.002061951348927566
span_76259,0.002061951348927566
span_76258,0.002064226296018637
span_76258,0.002064226296018637
span_76262,0.0021193614508644154
span_76262,0.0021193614508644154
span_76260,0.002061951348927566
span_76260,0.0020619513489275655
span_76261,0.0021193614508644154
span_76261,0.002119361450864415
span_76264,0.0020843624619288977
span_76264,0.0020843624619288972
span_76265,0.0021819941800715454
span_76265,0.0021819941800715454
span_226164,0.009619173332242607
span_226164,0.00961917333224261
span_76248,0.0031637613228599976
span_76248,0.0031637613228599976
span_76246,0.0031637613228599976
span_76246,0.0031637613228599976
e77a_d1_30b,0.007899260180941439
e77a_d1_30b,0.007899260180941442
span_76255,0.002064226296018637
span_76255,0.002064226296018637
span_76253,0.003320498415274246
span_76253,0.003320498415274246
span_76237,0.003053762981389665
span_76237,0.0030537629813896646
span_76235,0.003053762981389664
span_76235,0.003053762981389664
span_76240,0.0025944325319488034
span_76240,0.002594432531948804
span_76241,0.0030537629813896633
span_76241,0.0030537629813896633
span_76245,0.0018733164462184254
span_76245,0.0018733164462184254
span_76242,0.003053762981389663
span_76242,0.0030537629813896638
e72_d1_58b,0.004440479378691961
e72_d1_58b,0.004440479378691962
span_76226,0.002084275364286363
span_76226,0.0020842753642863632
span_76224,0.0020842753642863624
span_76224,0.002084275364286363
span_76229,0.0020680432602242504
span_76229,0.002068043260224251
span_76230,0.0020680432602242504
span_76230,0.0020680432602242513
span_76234,0.003131902645008094
span_76234,0.0031319026450080975
span_76231,0.0020680432602242513
span_76231,0.0020680432602242517
span_216727,0.002147010668697433
span_216727,0.0021470106686974333
e76_d1_150a,0.006074796731690262
e76_d1_150a,0.006074796731690262
span_216736,0.005463909389628391
span_216736,0.0054639093896283915
span_215409,0.0051937110091819115
span_215409,0.005193711009181911
span_71395,0.009745414285240901
span_71395,0.009745414285240905
span_71396,0.009255264367174417
span_71396,0.009255264367174417
span_71397,0.009326315540291258
span_71397,0.009326315540291258
span_71398,0.009326315540291258
span_71398,0.009326315540291258
span_71399,0.009326315540291256
span_71399,0.009326315540291258
span_70058,0.0019528188576190526
span_70058,0.0019528188576190526
span_70057,0.001958589893527037
span_70057,0.001958589893527037
span_70056,0.002012587700536166
span_70056,0.0020125877005361665
span_70055,0.0019260260676017716
span_70055,0.0019260260676017716
span_70054,0.0021167877926901255
span_70054,0.0021167877926901255
span_70053,0.0020275576375009974
span_70053,0.0020275576375009974
e70_d1_86a,0.0018212713174299475
e70_d1_86a,0.0018212713174299475
span_71390,0.00955346973587026
span_71390,0.00955346973587026
span_71391,0.009745414285240903
span_71391,0.009745414285240906
span_71392,0.009745414285240901
span_71392,0.009745414285240905
span_71393,0.009745414285240901
span_71393,0.009745414285240903
span_71394,0.009745414285240903
span_71394,0.009745414285240905
e76_d1_124a2_d1_v3,0.006245150714927933
e76_d1_124a2_d1_v3,0.006245150714927935
e76_d1_124a2_d1_v1,0.006244321865427874
e76_d1_124a2_d1_v1,0.006244321865427874
span_70049,0.0020835062314614994
span_70049,0.0020835062314615003
span_70048,0.0020835062314614994
span_70048,0.0020835062314615003
span_70045,0.0021262577833845095
span_70045,0.00212625778338451
span_70044,0.0021262577833845095
span_70044,0.0021262577833845095
span_70043,0.0021262577833845095
span_70043,0.0021262577833845095
span_70042,0.0040753340868617295
span_70042,0.0040753340868617295
span_57098,0.0049997350545831
span_57098,0.004999735054583087
span_70052,0.002037982548753802
span_70052,0.0020379825487538013
span_70051,0.002037982548753802
span_70051,0.0020379825487538018
span_70050,0.0020392990451610724
span_70050,0.002039299045161073
span_102634,0.004321002833081117
span_102634,0.004321002833081119
e79b_d1_64b,0.011480413894442997
e79b_d1_64b,0.011480413894442995
e76f_d1_3,0.00794147823411393
e76f_d1_3,0.00794147823411393
e76f_d1_4,0.007968925371734832
e76f_d1_4,0.007968925371734832
span_114629,0.003433032336833396
span_114629,0.0034330323368333966
e79b_d1_64d,0.011026944363752417
e79b_d1_64d,0.01102694436375242
e79b_d1_64f,0.011308371289906801
e79b_d1_64f,0.011308371289906806
e70_d1_122_d1_v2c,0.004139688469023784
e70_d1_122_d1_v2c,0.004139688469023783
e70_d1_122_d1_v2b,0.004130130162888844
e70_d1_122_d1_v2b,0.004130130162888844
e70_d1_122_d1_v2a,0.004146638977477457
e70_d1_122_d1_v2a,0.004146638977477456
span_226114,0.002076925439577294
span_226114,0.002076925439577294
span_102620,0.0020500429332170516
span_102620,0.002050042933217051
e70_d1_122_d1_v1b,0.00413257476454164
e70_d1_122_d1_v1b,0.004132574764541641
e70_d1_122_d1_v1a,0.00412507827989561
e70_d1_122_d1_v1a,0.004125078279895609
e77a1_d1_19a,0.00767576168698675
e77a1_d1_19a,0.007675761686986749
span_226108,0.003123399647526879
span_226108,0.0031233996475268787
span_228762,0.007810924966182345
span_228762,0.007810924966182345
span_96624,0.009341480147618458
span_96624,0.009341480147618458
span_96625,0.00949243506298836
span_96625,0.00949243506298836
span_96622,0.012500293201714021
span_96622,0.012500293201714021
span_96623,0.012319847381963159
span_96623,0.012319847381963159
span_96620,0.012500293201714021
span_96620,0.012500293201714021
span_96621,0.012500293201714018
span_96621,0.012500293201714021
e79a1_d1_17,0.011591717916210578
e79a1_d1_17,0.011591717916210578
span_96628,0.009492281686889491
span_96628,0.00949228168688949
span_96629,0.009492281686889493
span_96629,0.009492281686889491
span_96626,0.009492435062988362
span_96626,0.00949243506298836
span_96627,0.009353437654910325
span_96627,0.009353437654910325
e79b_d1_68b,0.011233093840670802
e79b_d1_68b,0.0112330938406708
e79a1_d1_15,0.011807572234157931
e79a1_d1_15,0.011807572234157926
e79a1_d1_13,0.011508645708407183
e79a1_d1_13,0.011508645708407183
e79a1_d1_12,0.012017827804984022
e79a1_d1_12,0.012017827804984026
span_69016,0.004582300933397351
span_69016,0.004582300933397349
span_96635,0.00786195433346313
span_96635,0.00786195433346313
span_96636,0.00786195433346313
span_96636,0.00786195433346313
span_96633,0.0075751948451803445
span_96633,0.007575194845180345
span_69018,0.004705222289185545
span_69018,0.004705222289185545
span_96634,0.0075751948451803445
span_96634,0.0075751948451803445
span_69017,0.004705222289185545
span_69017,0.0047052222891855455
span_96631,0.009429598515037874
span_96631,0.009429598515037876
span_96632,0.009445779372534699
span_96632,0.009445779372534697
e79a1_d1_29,0.012711438389610571
e79a1_d1_29,0.012711438389610571
span_96639,0.007861954333463128
span_96639,0.007861954333463128
span_96637,0.007861954333463128
span_96637,0.00786195433346313
span_96638,0.007861954333463128
span_96638,0.007861954333463128
e79b_d1_67c,0.0119903847582739
e79b_d1_67c,0.0119903847582739
e79a1_d1_23,0.012410122716212904
e79a1_d1_23,0.012410122716212904
e79a1_d1_22,0.01235883079685496
e79a1_d1_22,0.012358830796854953
span_96646,0.007575194845180345
span_96646,0.0075751948451803445
span_96647,0.007575194845180344
span_96647,0.007575194845180345
span_96644,0.0075751948451803445
span_96644,0.0075751948451803445
span_96645,0.0075751948451803445
span_96645,0.007575194845180345
span_96642,0.00786195433346313
span_96642,0.00786195433346313
span_96640,0.00786195433346313
span_96640,0.007861954333463128
span_96641,0.007861954333463128
span_96641,0.007861954333463128
span_96648,0.007575194845180344
span_96648,0.007575194845180343
span_96649,0.007575194845180344
span_96649,0.007575194845180343
span_96650,0.007575194845180345
span_96650,0.007575194845180345
span_96657,0.0075751948451803445
span_96657,0.0075751948451803445
span_96658,0.007828739959947697
span_96658,0.007828739959947697
span_96655,0.007575194845180344
span_96655,0.0075751948451803445
span_96656,0.007575194845180344
span_96656,0.007575194845180344
span_96653,0.0075751948451803445
span_96653,0.007575194845180345
span_96654,0.0075751948451803445
span_96654,0.007575194845180345
span_96651,0.0075751948451803445
span_96651,0.0075751948451803445
span_96652,0.007575194845180345
span_96652,0.0075751948451803445
span_96659,0.007828739959947695
span_96659,0.007828739959947695
e74a_d1_7,0.0021670336875107953
e74a_d1_7,0.002167033687510795
span_96660,0.01062657944475279
span_96660,0.010626579444752789
span_70041,0.0017893903386519904
span_70041,0.00178939033865199
e79a1_d1_5a,0.011327308390477176
e79a1_d1_5a,0.011327308390477176
span_217909,0.005327807790620168
span_217909,0.005327807790620168
span_69027,0.004869163864540364
span_69027,0.00486916386454037
span_69029,0.004691366816162532
span_69029,0.004691366816162535
span_69028,0.00480079763649692
span_69028,0.00480079763649692
span_69024,0.004869163864540363
span_69024,0.004869163864540369
e79a1_d1_39,0.012264465550715458
e79a1_d1_39,0.012264465550715458
span_117031,0.009135212777902236
span_117031,0.00913521277790224
span_69020,0.0044818241443156
span_69020,0.004481824144315601
span_72674,0.0021395133728507733
span_72674,0.0021395133728507733
span_117032,0.009135212777902236
span_117032,0.00913521277790224
span_72675,0.0021395133728507733
span_72675,0.002139513372850773
span_72676,0.0021395133728507733
span_72676,0.002139513372850773
span_217910,0.0139400368049124
span_217910,0.0139400368049124
e79a1_d1_38,0.01205525621124879
e79a1_d1_38,0.01205525621124879
e79a1_d1_37,0.012053224344049655
e79a1_d1_37,0.012053224344049665
e70_d1_31d1,0.002068043260224251
e70_d1_31d1,0.0020680432602242513
e79a1_d1_36,0.012583039630004534
e79a1_d1_36,0.012583039630004537
e79a1_d1_35,0.012705277124756952
e79a1_d1_35,0.012705277124756952
span_69019,0.004705222289185546
span_69019,0.004705222289185546
e79a1_d1_33,0.012566348507553227
e79a1_d1_33,0.012566348507553227
e79a1_d1_32,0.012881680081056893
e79a1_d1_32,0.012881680081056893
span_132637,0.0018259443720595296
span_132637,0.0018259443720595296
span_69033,0.0047191439101662855
span_69033,0.0047191439101662855
span_69030,0.004691366816162533
span_69030,0.004691366816162535
e70_d1_67e,0.0037515208519634897
e70_d1_67e,0.0037515208519634897
span_96619,0.012500293201714018
span_96619,0.012500293201714021
span_69031,0.004719115584780365
span_69031,0.004719115584780365
span_96617,0.009458570055816287
span_96617,0.009458570055816285
e70_d1_67g,0.0037849920579069787
e70_d1_67g,0.0037849920579069787
span_96618,0.012500293201714018
span_96618,0.012500293201714021
span_96615,0.005767292873679685
span_96615,0.005767292873679685
span_96616,0.006090865975173619
span_96616,0.00609086597517362
span_132646,0.0022116711629056934
span_132646,0.0022116711629056925
span_73901,0.009461171499588743
span_73901,0.009461171499588743
span_73900,0.009461171499588741
span_73900,0.00946117149958874
span_73903,0.008615316332789445
span_73903,0.008615316332789445
span_73902,0.008615316332789445
span_73902,0.008615316332789447
span_73905,0.008401385237137557
span_73905,0.008401385237137593
span_73904,0.009107153667318449
span_73904,0.009107153667318449
span_73907,0.008453219521922406
span_73907,0.008453219521922404
span_73906,0.00840138523713759
span_73906,0.00840138523713759
e77b_d1_11c,0.008169015600701194
e77b_d1_11c,0.008169015600701192
e77b_d1_11b,0.007913848732099254
e77b_d1_11b,0.007913848732099254
e77b_d1_11a,0.00796697901455277
e77b_d1_11a,0.00796697901455277
e77b_d1_11f,0.008208289877589528
e77b_d1_11f,0.008208289877589522
e77b_d1_11e,0.00814762420133662
e77b_d1_11e,0.008147624201336622
span_76189,0.0018945494274650164
span_76189,0.0018945494274650164
span_73909,0.008289689681509716
span_73909,0.008289689681509714
span_73908,0.008289689681509714
span_73908,0.008289689681509714
e79a1_d1_37x,0.0128907782254491
e79a1_d1_37x,0.012890778225449097
e79_d1_40_d1_2,0.010098441529886992
e79_d1_40_d1_2,0.010098441529886992
e72_d1_43e,0.00442466701045057
e72_d1_43e,0.00442466701045057
e72_d1_43d,0.0042771385965260965
e72_d1_43d,0.0042771385965260965
e79_d1_40_d1_4,0.01025071944591252
e79_d1_40_d1_4,0.010250719445912524
e72_d1_43c,0.004204865611329678
e72_d1_43c,0.004204865611329678
e72_d1_43g,0.0043368183901172615
e72_d1_43g,0.004336818390117263
e72_d1_43a,0.004349820755853974
e72_d1_43a,0.004349820755853977
e74a_d1_28,0.002241954717730484
e74a_d1_28,0.0022419547177304835
e74a_d1_29,0.002268536246224041
e74a_d1_29,0.002268536246224041
span_59639,0.006177673061162534
span_59639,0.006177673061162533
span_59638,0.00590125690055706
span_59638,0.00590125690055706
e74a_d1_22,0.0021211238552392986
e74a_d1_22,0.002121123855239299
span_59637,0.005901256900557063
span_59637,0.005901256900557062
span_59636,0.005901256900557063
span_59636,0.005901256900557063
span_59643,0.006167161811494616
span_59643,0.006167161811494612
span_59642,0.006167161811494615
span_59642,0.006167161811494613
span_59641,0.006167161811494615
span_59641,0.006167161811494612
span_59640,0.006267174891562092
span_59640,0.006267174891562095
e74a_d1_37,0.0024122959185477882
e74a_d1_37,0.0024122959185477882
e74a_d1_31,0.002390061091777628
e74a_d1_31,0.002390061091777628
e74a_d1_32,0.0023778587498874235
e74a_d1_32,0.0023778587498874235
e74a_d1_33,0.0021826576150104793
e74a_d1_33,0.0021826576150104793
e74a_d1_34,0.0023462534668346104
e74a_d1_34,0.0023462534668346096
e74a_d1_30,0.0022378593148057765
e74a_d1_30,0.0022378593148057765
span_73923,0.00904101708877249
span_73923,0.009041017088772479
span_73922,0.00904101708877249
span_73922,0.009041017088772477
span_73924,0.009060954132535687
span_73924,0.00906095413253569
span_59619,0.006477864295428901
span_59619,0.0064778642954289025
span_59616,0.005871149968034124
span_59616,0.005871149968034127
span_59615,0.005871149968034124
span_59615,0.005871149968034126
span_73921,0.009154284118440057
span_73921,0.009154284118440052
span_73920,0.009154284118440057
span_73920,0.009154284118440052
span_59624,0.006215850350819077
span_59624,0.006215850350819076
span_59623,0.006639001128801608
span_59623,0.006639001128801606
span_59622,0.006639001128801606
span_59622,0.006639001128801606
span_59621,0.00577399887756527
span_59621,0.005773998877565271
span_60603,0.011508645708407183
span_60603,0.011508645708407182
span_73912,0.00906909721270364
span_73912,0.00906909721270364
span_73911,0.00952973306540888
span_73911,0.00952973306540888
span_73914,0.00906909721270364
span_73914,0.009069097212703641
span_73913,0.00906909721270364
span_73913,0.00906909721270364
span_73916,0.009313804634376118
span_73916,0.009313804634376118
span_73915,0.009313804634376121
span_73915,0.009313804634376121
span_73917,0.009150366128924699
span_73917,0.0091503661289247
e74a_d1_15,0.0022223836954524145
e74a_d1_15,0.0022223836954524145
span_59629,0.0058274380807374114
span_59629,0.0058274380807374114
span_59628,0.0058274380807374114
span_59628,0.005827438080737413
span_59627,0.0058274380807374114
span_59627,0.005827438080737412
e70_d1_125g_d1_v1,0.004321002833081117
e70_d1_125g_d1_v1,0.004321002833081118
span_73910,0.009529733065408882
span_73910,0.00952973306540888
span_59626,0.0058274380807374114
span_59626,0.005827438080737412
span_59625,0.006215850350819078
span_59625,0.006215850350819076
span_76196,0.002087255712635881
span_76196,0.0020872557126358805
span_59635,0.005901256900557062
span_59635,0.005901256900557062
span_59634,0.006117868413428815
span_59634,0.006117868413428815
span_76194,0.0020872557126358805
span_76194,0.00208725571263588
e72b_d1_18_d1_1,0.004643531079149312
e72b_d1_18_d1_1,0.004643531079149312
span_76195,0.002087255712635881
span_76195,0.00208725571263588
span_61949,0.00406414378362708
span_61949,0.00406414378362708
span_59631,0.006117868413428815
span_59631,0.006117868413428815
span_59630,0.006016558561660899
span_59630,0.0060165585616609
span_76198,0.002118112205574138
span_76198,0.00211811220557414
span_76199,0.002118112205574138
span_76199,0.00211811220557414
span_73919,0.010011518225246895
span_73919,0.010011518225246893
span_76192,0.002087255712635881
span_76192,0.00208725571263588
span_76193,0.002087255712635881
span_76193,0.0020872557126358805
span_76190,0.002084473509151301
span_76190,0.0020844735091513004
span_76191,0.002084473509151301
span_76191,0.002084473509151301
span_66773,0.0022114288855741306
span_66773,0.0022114288855741306
e73a_d1_8,0.0038705763096650125
e73a_d1_8,0.0038705763096650125
span_215356,0.002110176151393273
